"V1" "V2" "V3" "V4" "V5"
"24612" 1450 50 1000 5 0.6
"10542" 3850 50 1000 5 0.7
"16592" 6250 50 1000 5 0.8
"22742" 8650 50 1000 5 0.9
"28782" 11050 50 1000 5 0.95
"8473" 2050 50 1000 10 0.6
"19483" 4450 50 1000 10 0.7
"28823" 6850 50 1000 10 0.8
"4693" 450 50 1000 10 0.9
"19283" 1195 50 1000 10 0.95
"352" 350 50 2000 2 0.6
"950" 2750 50 2000 2 0.7
"1553" 5150 50 2000 2 0.8
"2153" 7550 50 2000 2 0.9
"2750" 9950 50 2000 2 0.95
"3491" 950 50 2000 3 0.6
"9461" 3350 50 2000 3 0.7
"15501" 5750 50 2000 3 0.8
"21521" 8150 50 2000 3 0.9
"27521" 10550 50 2000 3 0.95
"3552" 1550 50 2000 5 0.6
"11522" 3950 50 2000 5 0.7
"17562" 6350 50 2000 5 0.8
"23662" 8750 50 2000 5 0.9
"6313" 846 50 2000 5 0.95
"9373" 2150 50 2000 10 0.6
"20573" 4550 50 2000 10 0.7
"14104" 18 50 2000 10 0.8
"8073" 550 50 2000 10 0.9
"23815" 1295 50 2000 10 0.95
"436" 450 50 5000 2 0.6
"1047" 2850 50 5000 2 0.7
"1656" 5250 50 5000 2 0.8
"2244" 7650 50 5000 2 0.9
"2853" 10050 50 5000 2 0.95
"4491" 1050 50 5000 3 0.6
"10461" 3450 50 5000 3 0.7
"16471" 5850 50 5000 3 0.8
"22481" 8250 50 5000 3 0.9
"28451" 10650 50 5000 3 0.95
"4522" 1650 50 5000 5 0.6
"12542" 4050 50 5000 5 0.7
"18562" 6450 50 5000 5 0.8
"24592" 8850 50 5000 5 0.9
"7432" 906 50 5000 5 0.95
"10603" 2250 50 5000 10 0.6
"21883" 4650 50 5000 10 0.7
"9114" 50 50 5000 10 0.8
"12703" 650 50 5000 10 0.9
"24873" 1395 50 5000 10 0.95
"556" 550 50 10000 2 0.6
"1149" 2950 50 10000 2 0.7
"1752" 5350 50 10000 2 0.8
"2360" 7750 50 10000 2 0.9
"2945" 10150 50 10000 2 0.95
"5491" 1150 50 10000 3 0.6
"11481" 3550 50 10000 3 0.7
"17491" 5950 50 10000 3 0.8
"23501" 8350 50 10000 3 0.9
"29511" 10750 50 10000 3 0.95
"5742" 1750 50 10000 5 0.6
"13582" 4150 50 10000 5 0.7
"19562" 6550 50 10000 5 0.8
"25652" 8950 50 10000 5 0.9
"7613" 895 50 10000 5 0.95
"12023" 2350 50 10000 10 0.6
"23253" 4750 50 10000 10 0.7
"18214" 150 50 10000 10 0.8
"13733" 750 50 10000 10 0.9
"25923" 1495 50 10000 10 0.95
"52" 51 51 100 2 0.6
"653" 2451 51 100 2 0.7
"1255" 4851 51 100 2 0.8
"1853" 7251 51 100 2 0.9
"2442" 9651 51 100 2 0.95
"4710" 651 51 100 3 0.6
"6591" 3051 51 100 3 0.7
"12511" 5451 51 100 3 0.8
"18521" 7851 51 100 3 0.9
"24481" 10251 51 100 3 0.95
"5112" 1251 51 100 5 0.6
"8542" 3651 51 100 5 0.7
"14652" 6051 51 100 5 0.8
"20722" 8451 51 100 5 0.9
"26732" 10851 51 100 5 0.95
"5693" 1851 51 100 10 0.6
"16803" 4251 51 100 10 0.7
"26753" 6651 51 100 10 0.8
"28714" 251 51 100 10 0.9
"14783" 996 51 100 10 0.95
"151" 151 51 500 2 0.6
"751" 2551 51 500 2 0.7
"1336" 4951 51 500 2 0.8
"1947" 7351 51 500 2 0.9
"2525" 9751 51 500 2 0.95
"14310" 751 51 500 3 0.6
"7491" 3151 51 500 3 0.7
"13411" 5551 51 500 3 0.8
"19341" 7951 51 500 3 0.9
"25241" 10351 51 500 3 0.95
"14212" 1351 51 500 5 0.6
"9502" 3751 51 500 5 0.7
"15542" 6151 51 500 5 0.8
"21492" 8551 51 500 5 0.9
"27602" 10951 51 500 5 0.95
"6863" 1951 51 500 10 0.6
"18223" 4351 51 500 10 0.7
"27503" 6751 51 500 10 0.8
"3715" 351 51 500 10 0.9
"15953" 1096 51 500 10 0.95
"269" 251 51 1000 2 0.6
"869" 2651 51 1000 2 0.7
"1443" 5051 51 1000 2 0.8
"2053" 7451 51 1000 2 0.9
"2659" 9851 51 1000 2 0.95
"25210" 851 51 1000 3 0.6
"8561" 3251 51 1000 3 0.7
"14471" 5651 51 1000 3 0.8
"20631" 8051 51 1000 3 0.9
"26621" 10451 51 1000 3 0.95
"25212" 1451 51 1000 5 0.6
"10613" 3851 51 1000 5 0.7
"16692" 6251 51 1000 5 0.8
"22613" 8651 51 1000 5 0.9
"28792" 11051 51 1000 5 0.95
"8423" 2051 51 1000 10 0.6
"19703" 4451 51 1000 10 0.7
"28693" 6851 51 1000 10 0.8
"4615" 451 51 1000 10 0.9
"19133" 1196 51 1000 10 0.95
"351" 351 51 2000 2 0.6
"952" 2751 51 2000 2 0.7
"1551" 5151 51 2000 2 0.8
"2151" 7551 51 2000 2 0.9
"2749" 9951 51 2000 2 0.95
"3521" 951 51 2000 3 0.6
"9521" 3351 51 2000 3 0.7
"15511" 5751 51 2000 3 0.8
"21541" 8151 51 2000 3 0.9
"27531" 10551 51 2000 3 0.95
"3462" 1551 51 2000 5 0.6
"11542" 3951 51 2000 5 0.7
"17622" 6351 51 2000 5 0.8
"23613" 8751 51 2000 5 0.9
"6522" 847 51 2000 5 0.95
"9383" 2151 51 2000 10 0.6
"20583" 4551 51 2000 10 0.7
"17104" 19 51 2000 10 0.8
"8003" 551 51 2000 10 0.9
"23763" 1296 51 2000 10 0.95
"454" 451 51 5000 2 0.6
"1053" 2851 51 5000 2 0.7
"1647" 5251 51 5000 2 0.8
"2239" 7651 51 5000 2 0.9
"2854" 10051 51 5000 2 0.95
"4531" 1051 51 5000 3 0.6
"10531" 3451 51 5000 3 0.7
"16521" 5851 51 5000 3 0.8
"22541" 8251 51 5000 3 0.9
"28531" 10651 51 5000 3 0.95
"4562" 1651 51 5000 5 0.6
"12613" 4051 51 5000 5 0.7
"18652" 6451 51 5000 5 0.8
"24572" 8851 51 5000 5 0.9
"7502" 907 51 5000 5 0.95
"10623" 2251 51 5000 10 0.6
"21873" 4651 51 5000 10 0.7
"9014" 51 51 5000 10 0.8
"12715" 651 51 5000 10 0.9
"24793" 1396 51 5000 10 0.95
"552" 551 51 10000 2 0.6
"1150" 2951 51 10000 2 0.7
"1756" 5351 51 10000 2 0.8
"2357" 7751 51 10000 2 0.9
"2957" 10151 51 10000 2 0.95
"5601" 1151 51 10000 3 0.6
"11761" 3551 51 10000 3 0.7
"17611" 5951 51 10000 3 0.8
"23581" 8351 51 10000 3 0.9
"29541" 10751 51 10000 3 0.95
"5713" 1751 51 10000 5 0.6
"13602" 4151 51 10000 5 0.7
"19642" 6551 51 10000 5 0.8
"25562" 8951 51 10000 5 0.9
"7802" 896 51 10000 5 0.95
"12115" 2351 51 10000 10 0.6
"23293" 4751 51 10000 10 0.7
"17314" 151 51 10000 10 0.8
"13853" 751 51 10000 10 0.9
"25973" 1496 51 10000 10 0.95
"54" 52 52 100 2 0.6
"656" 2452 52 100 2 0.7
"1252" 4852 52 100 2 0.8
"1865" 7252 52 100 2 0.9
"2438" 9652 52 100 2 0.95
"5510" 652 52 100 3 0.6
"6521" 3052 52 100 3 0.7
"12571" 5452 52 100 3 0.8
"18601" 7852 52 100 3 0.9
"24501" 10252 52 100 3 0.95
"5212" 1252 52 100 5 0.6
"8713" 3652 52 100 5 0.7
"14702" 6052 52 100 5 0.8
"20642" 8452 52 100 5 0.9
"26613" 10852 52 100 5 0.95
"5815" 1852 52 100 10 0.6
"16915" 4252 52 100 10 0.7
"26815" 6652 52 100 10 0.8
"28014" 252 52 100 10 0.9
"14893" 997 52 100 10 0.95
"122" 152 52 500 2 0.6
"752" 2552 52 500 2 0.7
"1326" 4952 52 500 2 0.8
"1943" 7352 52 500 2 0.9
"2529" 9752 52 500 2 0.95
"12410" 752 52 500 3 0.6
"7501" 3152 52 500 3 0.7
"13501" 5552 52 500 3 0.8
"19481" 7952 52 500 3 0.9
"25331" 10352 52 500 3 0.95
"15412" 1352 52 500 5 0.6
"9562" 3752 52 500 5 0.7
"15492" 6152 52 500 5 0.8
"21602" 8552 52 500 5 0.9
"27342" 10952 52 500 5 0.95
"6953" 1952 52 500 10 0.6
"18143" 4352 52 500 10 0.7
"27615" 6752 52 500 10 0.8
"3823" 352 52 500 10 0.9
"16053" 1097 52 500 10 0.95
"247" 252 52 1000 2 0.6
"857" 2652 52 1000 2 0.7
"1462" 5052 52 1000 2 0.8
"2056" 7452 52 1000 2 0.9
"2648" 9852 52 1000 2 0.95
"25510" 852 52 1000 3 0.6
"8671" 3252 52 1000 3 0.7
"14691" 5652 52 1000 3 0.8
"20411" 8052 52 1000 3 0.9
"26511" 10452 52 1000 3 0.95
"25012" 1452 52 1000 5 0.6
"10622" 3852 52 1000 5 0.7
"16642" 6252 52 1000 5 0.8
"22792" 8652 52 1000 5 0.9
"28562" 11052 52 1000 5 0.95
"8333" 2052 52 1000 10 0.6
"19643" 4452 52 1000 10 0.7
"28903" 6852 52 1000 10 0.8
"4863" 452 52 1000 10 0.9
"19203" 1197 52 1000 10 0.95
"353" 352 52 2000 2 0.6
"955" 2752 52 2000 2 0.7
"1552" 5152 52 2000 2 0.8
"2155" 7552 52 2000 2 0.9
"2756" 9952 52 2000 2 0.95
"3551" 952 52 2000 3 0.6
"9591" 3352 52 2000 3 0.7
"15521" 5752 52 2000 3 0.8
"21581" 8152 52 2000 3 0.9
"27541" 10552 52 2000 3 0.95
"3513" 1552 52 2000 5 0.6
"11552" 3952 52 2000 5 0.7
"17613" 6352 52 2000 5 0.8
"23672" 8752 52 2000 5 0.9
"6302" 848 52 2000 5 0.95
"9363" 2152 52 2000 10 0.6
"20523" 4552 52 2000 10 0.7
"25104" 20 52 2000 10 0.8
"7973" 552 52 2000 10 0.9
"23793" 1297 52 2000 10 0.95
"452" 452 52 5000 2 0.6
"1055" 2852 52 5000 2 0.7
"1641" 5252 52 5000 2 0.8
"2242" 7652 52 5000 2 0.9
"2848" 10052 52 5000 2 0.95
"4551" 1052 52 5000 3 0.6
"10381" 3452 52 5000 3 0.7
"16551" 5852 52 5000 3 0.8
"22551" 8252 52 5000 3 0.9
"28551" 10652 52 5000 3 0.95
"4572" 1652 52 5000 5 0.6
"12642" 4052 52 5000 5 0.7
"18572" 6452 52 5000 5 0.8
"24632" 8852 52 5000 5 0.9
"7332" 908 52 5000 5 0.95
"10683" 2252 52 5000 10 0.6
"21803" 4652 52 5000 10 0.7
"6214" 52 52 5000 10 0.8
"12873" 652 52 5000 10 0.9
"24933" 1397 52 5000 10 0.95
"557" 552 52 10000 2 0.6
"1157" 2952 52 10000 2 0.7
"1750" 5352 52 10000 2 0.8
"2362" 7752 52 10000 2 0.9
"2953" 10152 52 10000 2 0.95
"5511" 1152 52 10000 3 0.6
"11451" 3552 52 10000 3 0.7
"17531" 5952 52 10000 3 0.8
"23521" 8352 52 10000 3 0.9
"29501" 10752 52 10000 3 0.95
"5822" 1752 52 10000 5 0.6
"13702" 4152 52 10000 5 0.7
"19622" 6552 52 10000 5 0.8
"25662" 8952 52 10000 5 0.9
"7782" 897 52 10000 5 0.95
"12083" 2352 52 10000 10 0.6
"23163" 4752 52 10000 10 0.7
"18614" 152 52 10000 10 0.8
"13843" 752 52 10000 10 0.9
"25703" 1497 52 10000 10 0.95
"55" 53 53 100 2 0.6
"661" 2453 53 100 2 0.7
"1249" 4853 53 100 2 0.8
"1857" 7253 53 100 2 0.9
"2445" 9653 53 100 2 0.95
"5710" 653 53 100 3 0.6
"6531" 3053 53 100 3 0.7
"12501" 5453 53 100 3 0.8
"18551" 7853 53 100 3 0.9
"24421" 10253 53 100 3 0.95
"5612" 1253 53 100 5 0.6
"8682" 3653 53 100 5 0.7
"14552" 6053 53 100 5 0.8
"20702" 8453 53 100 5 0.9
"26662" 10853 53 100 5 0.95
"5853" 1853 53 100 10 0.6
"16993" 4253 53 100 10 0.7
"26763" 6653 53 100 10 0.8
"27514" 253 53 100 10 0.9
"14753" 998 53 100 10 0.95
"160" 153 53 500 2 0.6
"754" 2553 53 500 2 0.7
"1356" 4953 53 500 2 0.8
"1954" 7353 53 500 2 0.9
"2564" 9753 53 500 2 0.95
"15310" 753 53 500 3 0.6
"7541" 3153 53 500 3 0.7
"13531" 5553 53 500 3 0.8
"19551" 7953 53 500 3 0.9
"25541" 10353 53 500 3 0.95
"15512" 1353 53 500 5 0.6
"9622" 3753 53 500 5 0.7
"15613" 6153 53 500 5 0.8
"21662" 8553 53 500 5 0.9
"27732" 10953 53 500 5 0.95
"7093" 1953 53 500 10 0.6
"18253" 4353 53 500 10 0.7
"27823" 6753 53 500 10 0.8
"3833" 353 53 500 10 0.9
"15833" 1098 53 500 10 0.95
"241" 253 53 1000 2 0.6
"847" 2653 53 1000 2 0.7
"1467" 5053 53 1000 2 0.8
"2049" 7453 53 1000 2 0.9
"2657" 9853 53 1000 2 0.95
"25310" 853 53 1000 3 0.6
"8461" 3253 53 1000 3 0.7
"14461" 5653 53 1000 3 0.8
"20571" 8053 53 1000 3 0.9
"26441" 10453 53 1000 3 0.95
"24512" 1453 53 1000 5 0.6
"10752" 3853 53 1000 5 0.7
"16713" 6253 53 1000 5 0.8
"22752" 8653 53 1000 5 0.9
"28802" 11053 53 1000 5 0.95
"8343" 2053 53 1000 10 0.6
"19573" 4453 53 1000 10 0.7
"28863" 6853 53 1000 10 0.8
"4893" 453 53 1000 10 0.9
"19273" 1198 53 1000 10 0.95
"355" 353 53 2000 2 0.6
"953" 2753 53 2000 2 0.7
"1555" 5153 53 2000 2 0.8
"2154" 7553 53 2000 2 0.9
"2751" 9953 53 2000 2 0.95
"3531" 953 53 2000 3 0.6
"9581" 3353 53 2000 3 0.7
"15471" 5753 53 2000 3 0.8
"21591" 8153 53 2000 3 0.9
"27491" 10553 53 2000 3 0.95
"3562" 1553 53 2000 5 0.6
"11602" 3953 53 2000 5 0.7
"17542" 6353 53 2000 5 0.8
"23632" 8753 53 2000 5 0.9
"6532" 849 53 2000 5 0.95
"9293" 2153 53 2000 10 0.6
"20623" 4553 53 2000 10 0.7
"5104" 21 53 2000 10 0.8
"8123" 553 53 2000 10 0.9
"23773" 1298 53 2000 10 0.95
"446" 453 53 5000 2 0.6
"1051" 2853 53 5000 2 0.7
"1651" 5253 53 5000 2 0.8
"2247" 7653 53 5000 2 0.9
"2855" 10053 53 5000 2 0.95
"4591" 1053 53 5000 3 0.6
"10571" 3453 53 5000 3 0.7
"16411" 5853 53 5000 3 0.8
"22561" 8253 53 5000 3 0.9
"28501" 10653 53 5000 3 0.95
"4552" 1653 53 5000 5 0.6
"12632" 4053 53 5000 5 0.7
"18582" 6453 53 5000 5 0.8
"24642" 8853 53 5000 5 0.9
"7422" 909 53 5000 5 0.95
"10753" 2253 53 5000 10 0.6
"21915" 4653 53 5000 10 0.7
"7814" 53 53 5000 10 0.8
"12863" 653 53 5000 10 0.9
"24823" 1398 53 5000 10 0.95
"551" 553 53 10000 2 0.6
"1158" 2953 53 10000 2 0.7
"1751" 5353 53 10000 2 0.8
"2353" 7753 53 10000 2 0.9
"2958" 10153 53 10000 2 0.95
"5641" 1153 53 10000 3 0.6
"11781" 3553 53 10000 3 0.7
"17471" 5953 53 10000 3 0.8
"23651" 8353 53 10000 3 0.9
"29571" 10753 53 10000 3 0.95
"5802" 1753 53 10000 5 0.6
"13632" 4153 53 10000 5 0.7
"19652" 6553 53 10000 5 0.8
"25602" 8953 53 10000 5 0.9
"7742" 898 53 10000 5 0.95
"12043" 2353 53 10000 10 0.6
"23315" 4753 53 10000 10 0.7
"18014" 153 53 10000 10 0.8
"13673" 753 53 10000 10 0.9
"25953" 1498 53 10000 10 0.95
"63" 54 54 100 2 0.6
"652" 2454 54 100 2 0.7
"1256" 4854 54 100 2 0.8
"1859" 7254 54 100 2 0.9
"2449" 9654 54 100 2 0.95
"5610" 654 54 100 3 0.6
"6571" 3054 54 100 3 0.7
"12551" 5454 54 100 3 0.8
"18541" 7854 54 100 3 0.9
"24431" 10254 54 100 3 0.95
"5512" 1254 54 100 5 0.6
"8622" 3654 54 100 5 0.7
"14732" 6054 54 100 5 0.8
"20672" 8454 54 100 5 0.9
"26572" 10854 54 100 5 0.95
"5843" 1854 54 100 10 0.6
"16843" 4254 54 100 10 0.7
"26843" 6654 54 100 10 0.8
"27414" 254 54 100 10 0.9
"14763" 999 54 100 10 0.95
"164" 154 54 500 2 0.6
"755" 2554 54 500 2 0.7
"1355" 4954 54 500 2 0.8
"1957" 7354 54 500 2 0.9
"2558" 9754 54 500 2 0.95
"15710" 754 54 500 3 0.6
"7551" 3154 54 500 3 0.7
"13541" 5554 54 500 3 0.8
"19621" 7954 54 500 3 0.9
"25651" 10354 54 500 3 0.95
"15612" 1354 54 500 5 0.6
"9692" 3754 54 500 5 0.7
"15762" 6154 54 500 5 0.8
"21672" 8554 54 500 5 0.9
"27622" 10954 54 500 5 0.95
"7123" 1954 54 500 10 0.6
"18363" 4354 54 500 10 0.7
"27843" 6754 54 500 10 0.8
"3815" 354 54 500 10 0.9
"15763" 1099 54 500 10 0.95
"256" 254 54 1000 2 0.6
"848" 2654 54 1000 2 0.7
"1465" 5054 54 1000 2 0.8
"2052" 7454 54 1000 2 0.9
"2661" 9854 54 1000 2 0.95
"25410" 854 54 1000 3 0.6
"8521" 3254 54 1000 3 0.7
"14731" 5654 54 1000 3 0.8
"20651" 8054 54 1000 3 0.9
"26641" 10454 54 1000 3 0.95
"25412" 1454 54 1000 5 0.6
"10802" 3854 54 1000 5 0.7
"16802" 6254 54 1000 5 0.8
"22732" 8654 54 1000 5 0.9
"28492" 11054 54 1000 5 0.95
"8503" 2054 54 1000 10 0.6
"19693" 4454 54 1000 10 0.7
"28773" 6854 54 1000 10 0.8
"4633" 454 54 1000 10 0.9
"19193" 1199 54 1000 10 0.95
"354" 354 54 2000 2 0.6
"956" 2754 54 2000 2 0.7
"1556" 5154 54 2000 2 0.8
"2157" 7554 54 2000 2 0.9
"2757" 9954 54 2000 2 0.95
"3541" 954 54 2000 3 0.6
"9571" 3354 54 2000 3 0.7
"15591" 5754 54 2000 3 0.8
"21561" 8154 54 2000 3 0.9
"27571" 10554 54 2000 3 0.95
"3522" 1554 54 2000 5 0.6
"11652" 3954 54 2000 5 0.7
"17672" 6354 54 2000 5 0.8
"23682" 8754 54 2000 5 0.9
"6272" 850 54 2000 5 0.95
"9403" 2154 54 2000 10 0.6
"20503" 4554 54 2000 10 0.7
"11104" 22 54 2000 10 0.8
"8133" 554 54 2000 10 0.9
"23833" 1299 54 2000 10 0.95
"458" 454 54 5000 2 0.6
"1050" 2854 54 5000 2 0.7
"1655" 5254 54 5000 2 0.8
"2255" 7654 54 5000 2 0.9
"2857" 10054 54 5000 2 0.95
"4621" 1054 54 5000 3 0.6
"10561" 3454 54 5000 3 0.7
"16491" 5854 54 5000 3 0.8
"22571" 8254 54 5000 3 0.9
"28541" 10654 54 5000 3 0.95
"4532" 1654 54 5000 5 0.6
"12652" 4054 54 5000 5 0.7
"18632" 6454 54 5000 5 0.8
"24622" 8854 54 5000 5 0.9
"7262" 910 54 5000 5 0.95
"10783" 2254 54 5000 10 0.6
"21903" 4654 54 5000 10 0.7
"8414" 54 54 5000 10 0.8
"12673" 654 54 5000 10 0.9
"24743" 1399 54 5000 10 0.95
"548" 554 54 10000 2 0.6
"1151" 2954 54 10000 2 0.7
"1757" 5354 54 10000 2 0.8
"2349" 7754 54 10000 2 0.9
"2950" 10154 54 10000 2 0.95
"5621" 1154 54 10000 3 0.6
"11471" 3554 54 10000 3 0.7
"17501" 5954 54 10000 3 0.8
"23531" 8354 54 10000 3 0.9
"29551" 10754 54 10000 3 0.95
"5832" 1754 54 10000 5 0.6
"13652" 4154 54 10000 5 0.7
"19672" 6554 54 10000 5 0.8
"25672" 8954 54 10000 5 0.9
"7842" 899 54 10000 5 0.95
"12053" 2354 54 10000 10 0.6
"23215" 4754 54 10000 10 0.7
"19214" 154 54 10000 10 0.8
"13803" 754 54 10000 10 0.9
"25743" 1499 54 10000 10 0.95
"47" 55 55 100 2 0.6
"655" 2455 55 100 2 0.7
"1258" 4855 55 100 2 0.8
"1854" 7255 55 100 2 0.9
"2465" 9655 55 100 2 0.95
"5010" 655 55 100 3 0.6
"6561" 3055 55 100 3 0.7
"12641" 5455 55 100 3 0.8
"18511" 7855 55 100 3 0.9
"24471" 10255 55 100 3 0.95
"5912" 1255 55 100 5 0.6
"8642" 3655 55 100 5 0.7
"14572" 6055 55 100 5 0.8
"20572" 8455 55 100 5 0.9
"26682" 10855 55 100 5 0.95
"5733" 1855 55 100 10 0.6
"16893" 4255 55 100 10 0.7
"26853" 6655 55 100 10 0.8
"28314" 255 55 100 10 0.9
"14873" 1000 55 100 10 0.95
"154" 155 55 500 2 0.6
"759" 2555 55 500 2 0.7
"1354" 4955 55 500 2 0.8
"1955" 7355 55 500 2 0.9
"2557" 9755 55 500 2 0.95
"15510" 755 55 500 3 0.6
"7561" 3155 55 500 3 0.7
"13551" 5555 55 500 3 0.8
"19561" 7955 55 500 3 0.9
"25571" 10355 55 500 3 0.95
"15712" 1355 55 500 5 0.6
"9642" 3755 55 500 5 0.7
"15713" 6155 55 500 5 0.8
"21642" 8555 55 500 5 0.9
"27692" 10955 55 500 5 0.95
"7105" 1955 55 500 10 0.6
"18293" 4355 55 500 10 0.7
"27915" 6755 55 500 10 0.8
"3893" 355 55 500 10 0.9
"15815" 1100 55 500 10 0.95
"251" 255 55 1000 2 0.6
"856" 2655 55 1000 2 0.7
"1454" 5055 55 1000 2 0.8
"2065" 7455 55 1000 2 0.9
"2653" 9855 55 1000 2 0.95
"27210" 855 55 1000 3 0.6
"8531" 3255 55 1000 3 0.7
"14591" 5655 55 1000 3 0.8
"20701" 8055 55 1000 3 0.9
"26481" 10455 55 1000 3 0.95
"25512" 1455 55 1000 5 0.6
"10602" 3855 55 1000 5 0.7
"16752" 6255 55 1000 5 0.8
"22713" 8655 55 1000 5 0.9
"28622" 11055 55 1000 5 0.95
"8393" 2055 55 1000 10 0.6
"19683" 4455 55 1000 10 0.7
"28843" 6855 55 1000 10 0.8
"4793" 455 55 1000 10 0.9
"19315" 1200 55 1000 10 0.95
"358" 355 55 2000 2 0.6
"954" 2755 55 2000 2 0.7
"1554" 5155 55 2000 2 0.8
"2156" 7555 55 2000 2 0.9
"2748" 9955 55 2000 2 0.95
"3581" 955 55 2000 3 0.6
"9471" 3355 55 2000 3 0.7
"15561" 5755 55 2000 3 0.8
"21551" 8155 55 2000 3 0.9
"27561" 10555 55 2000 3 0.95
"3482" 1555 55 2000 5 0.6
"11682" 3955 55 2000 5 0.7
"17662" 6355 55 2000 5 0.8
"23602" 8755 55 2000 5 0.9
"6342" 851 55 2000 5 0.95
"9333" 2155 55 2000 10 0.6
"20603" 4555 55 2000 10 0.7
"21004" 23 55 2000 10 0.8
"8263" 555 55 2000 10 0.9
"23873" 1300 55 2000 10 0.95
"451" 455 55 5000 2 0.6
"1056" 2855 55 5000 2 0.7
"1652" 5255 55 5000 2 0.8
"2256" 7655 55 5000 2 0.9
"2847" 10055 55 5000 2 0.95
"4601" 1055 55 5000 3 0.6
"10441" 3455 55 5000 3 0.7
"16441" 5855 55 5000 3 0.8
"22401" 8255 55 5000 3 0.9
"28561" 10655 55 5000 3 0.95
"4542" 1655 55 5000 5 0.6
"12592" 4055 55 5000 5 0.7
"18642" 6455 55 5000 5 0.8
"24562" 8855 55 5000 5 0.9
"7532" 911 55 5000 5 0.95
"10763" 2255 55 5000 10 0.6
"21863" 4655 55 5000 10 0.7
"7914" 55 55 5000 10 0.8
"12563" 655 55 5000 10 0.9
"24863" 1400 55 5000 10 0.95
"554" 555 55 10000 2 0.6
"1156" 2955 55 10000 2 0.7
"1749" 5355 55 10000 2 0.8
"2355" 7755 55 10000 2 0.9
"2960" 10155 55 10000 2 0.95
"5591" 1155 55 10000 3 0.6
"11791" 3555 55 10000 3 0.7
"17601" 5955 55 10000 3 0.8
"23551" 8355 55 10000 3 0.9
"29561" 10755 55 10000 3 0.95
"5782" 1755 55 10000 5 0.6
"13592" 4155 55 10000 5 0.7
"19692" 6555 55 10000 5 0.8
"25622" 8955 55 10000 5 0.9
"7642" 900 55 10000 5 0.95
"12063" 2355 55 10000 10 0.6
"23243" 4755 55 10000 10 0.7
"18714" 155 55 10000 10 0.8
"13783" 755 55 10000 10 0.9
"26003" 1500 55 10000 10 0.95
"56" 56 56 100 2 0.6
"657" 2456 56 100 2 0.7
"1253" 4856 56 100 2 0.8
"1860" 7256 56 100 2 0.9
"2437" 9656 56 100 2 0.95
"6110" 656 56 100 3 0.6
"6601" 3056 56 100 3 0.7
"12651" 5456 56 100 3 0.8
"18581" 7856 56 100 3 0.9
"24651" 10256 56 100 3 0.95
"6212" 1256 56 100 5 0.6
"8662" 3656 56 100 5 0.7
"14713" 6056 56 100 5 0.8
"20662" 8456 56 100 5 0.9
"26513" 10856 56 100 5 0.95
"5623" 1856 56 100 10 0.6
"17023" 4256 56 100 10 0.7
"26933" 6656 56 100 10 0.8
"28114" 256 56 100 10 0.9
"14993" 1001 56 100 10 0.95
"170" 156 56 500 2 0.6
"756" 2556 56 500 2 0.7
"1353" 4956 56 500 2 0.8
"1956" 7356 56 500 2 0.9
"2554" 9756 56 500 2 0.95
"16810" 756 56 500 3 0.6
"7591" 3156 56 500 3 0.7
"13561" 5556 56 500 3 0.8
"19541" 7956 56 500 3 0.9
"25561" 10356 56 500 3 0.95
"15912" 1356 56 500 5 0.6
"9652" 3756 56 500 5 0.7
"15642" 6156 56 500 5 0.8
"21632" 8556 56 500 5 0.9
"27682" 10956 56 500 5 0.95
"7115" 1956 56 500 10 0.6
"18263" 4356 56 500 10 0.7
"27863" 6756 56 500 10 0.8
"3863" 356 56 500 10 0.9
"15803" 1101 56 500 10 0.95
"245" 256 56 1000 2 0.6
"846" 2656 56 1000 2 0.7
"1448" 5056 56 1000 2 0.8
"2066" 7456 56 1000 2 0.9
"2642" 9856 56 1000 2 0.95
"25810" 856 56 1000 3 0.6
"8591" 3256 56 1000 3 0.7
"14501" 5656 56 1000 3 0.8
"20541" 8056 56 1000 3 0.9
"26471" 10456 56 1000 3 0.95
"26012" 1456 56 1000 5 0.6
"10672" 3856 56 1000 5 0.7
"16572" 6256 56 1000 5 0.8
"22492" 8656 56 1000 5 0.9
"28602" 11056 56 1000 5 0.95
"8315" 2056 56 1000 10 0.6
"19523" 4456 56 1000 10 0.7
"28933" 6856 56 1000 10 0.8
"4583" 456 56 1000 10 0.9
"19115" 1201 56 1000 10 0.95
"356" 356 56 2000 2 0.6
"957" 2756 56 2000 2 0.7
"1557" 5156 56 2000 2 0.8
"2152" 7556 56 2000 2 0.9
"2754" 9956 56 2000 2 0.95
"3561" 956 56 2000 3 0.6
"9551" 3356 56 2000 3 0.7
"15531" 5756 56 2000 3 0.8
"21441" 8156 56 2000 3 0.9
"27481" 10556 56 2000 3 0.95
"3532" 1556 56 2000 5 0.6
"11622" 3956 56 2000 5 0.7
"17632" 6356 56 2000 5 0.8
"23582" 8756 56 2000 5 0.9
"6322" 852 56 2000 5 0.95
"9443" 2156 56 2000 10 0.6
"20615" 4556 56 2000 10 0.7
"21104" 24 56 2000 10 0.8
"8093" 556 56 2000 10 0.9
"23903" 1301 56 2000 10 0.95
"455" 456 56 5000 2 0.6
"1057" 2856 56 5000 2 0.7
"1657" 5256 56 5000 2 0.8
"2240" 7656 56 5000 2 0.9
"2845" 10056 56 5000 2 0.95
"4351" 1056 56 5000 3 0.6
"10551" 3456 56 5000 3 0.7
"16541" 5856 56 5000 3 0.8
"22441" 8256 56 5000 3 0.9
